Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
cocowine0205,cocowine0205-20250625232505-26604004345904478,The video serves as a lifestyle recommendation and product review. It captures the viewer's attention with a 'hidden discount' at a popular retail chain (Costco) and provides a detailed sensory comparison between imported Canadian tomatoes and local Taiwanese ones to justify the purchase.,0,4.450853,-1.8036826
cocowine0205,cocowine0205-20250626182326-2156538491829619,"The video serves as an enthusiastic product recommendation for a BARK brand pet toy set sold at Costco. By combining close-up visual demonstrations of the toys' textures and hidden features with a lively discussion about the set's value-for-money, the content aims to influence pet owners to purchase the product during their next shopping trip.",0,4.827905,-0.49098212
cocowine0205,cocowine0205-20250627234511-1559847061768328,"The video serves as a commercial recommendation for a specific brand of frozen chicken nuggets sold at Costco. It aims to persuade viewers of the product's value by highlighting its size, price, and ease of preparation in an air fryer, concluding with a highly positive taste test.",0,5.1980677,-2.5507739
cocowine0205,cocowine0205-20250629000106-2083469552451893,"To promote and review the 'Johnsonville Hot & Spicy Mexican Sausage' sold at Costco. The video uses a lifestyle vlog format to demonstrate the product's packaging, cooking convenience, and taste profile (juiciness and spice) to encourage viewers to purchase it.",0,5.474719,-2.2342305
cocowine0205,cocowine0205-20250630143948-26204382615848616,"This video serves as a consumer review and comparison guide for Costco members. The creators evaluate two different types of Kirkland frozen shrimp, comparing the 'Wild Argentine Red Shrimp' against the standard farm-raised version based on price-to-weight ratio, ease of preparation (tail-off vs tail-on), and taste/texture after cooking to provide a purchasing recommendation.",0,5.6073437,-2.4925418
cocowine0205,cocowine0205-20250630212311-1431796185356487,"The video serves as a product discovery and review vlog, specifically highlighting a giant 'Tetris Tumble XL' game found at Costco. The creators aim to show the scale, the fun of the physical gameplay (using the giant die and foam blocks), and ultimately inform viewers of its price to help them decide if it's worth the purchase, targeting families and toy enthusiasts.",0,4.732438,-1.0131475
cocowine0205,cocowine0205-20250701195230-945520511338600,"The video is a promotional price bulletin designed to inform Costco members in Taiwan about specific weekly discounts across a wide variety of grocery and household products. By using fast-paced editing and energetic voiceovers, it creates a sense of variety and value, aiming to drive store traffic during the June 16-22 period.",1,2.6202662,-1.0532818
cocowine0205,cocowine0205-20250705181616-1233496735598007,"The video aims to provide a highly positive, authentic review of a new dessert product found at Costco Taiwan. By showing the purchase in-store and then doing a detailed taste test at home, the creators aim to influence their audience to buy the product based on its flavor and convenience.",0,4.5835333,-1.9889132
cocowine0205,cocowine0205-20250706125437-1648532132967962,The video aims to provide a positive review and recommendation for 'Dashima Bugak Chips' available at Costco. It uses a combination of social proof (noting others buying it) and sensory evidence (tasting and ingredient analysis) to persuade the viewer to purchase the product.,0,5.1180673,-2.0688622
cocowine0205,cocowine0205-20250706162533-2111054489629804,"To provide an enthusiastic and detailed food review of Costco's crab salad sandwich, justifying its price point through a breakdown of high-quality ingredients and personal taste satisfaction.",0,6.4615893,-1.6134917
cocowine0205,cocowine0205-20250707031724-1854487375269318,"To generate interest and sales for a specific pre-packaged food item at Costco by highlighting its high ingredient quality, value for money, and personal recommendation from creators.",0,6.3725433,-1.7151875
cocowine0205,cocowine0205-20250707091117-902804939176046,"To review and endorse the new California Roll Sushi combo from Costco Taiwan, emphasizing its high cost-performance ratio and ingredient variety to encourage followers to purchase it.",0,6.473483,-1.6211028
cocowine0205,cocowine0205-20250707172546-3054643551591775,"To promote and review a specific cooling body pillow available at Costco, emphasizing its affordable price, large size, cooling material, and cute design variations to encourage viewers to shop for it.",0,6.2901325,-1.1665003
cocowine0205,cocowine0205-20250708095117-1181965597181982,"To announce and review a new partnership/service where Uber Eats delivers Costco products in Taiwan, specifically highlighting that a membership is not required while warning about the 30% price markup.",0,6.1521974,-1.6085624
cocowine0205,cocowine0205-20250708150929-1290437826273716,To showcase a unique and large-scale toy/game found at Costco. The creator uses humor and a relatable scenario (giving allowance) to highlight the product's entertainment value while documenting her own amusingly 'bad luck' experience of hitting the zero-reward slot twice.,4,12.065373,3.3621063
cocowine0205,cocowine0205-20250709170006-1414829916391284,"The video aims to promote pet-related merchandise, specifically Crayon Shin-chan and Snoopy-themed products. It uses the excitement of a pet exhibition to draw attention to the brands Jolly Pet and EZYDOG, subsequently providing a detailed 'home test' to demonstrate product functionality and aesthetic appeal.",2,8.460291,5.206092
cocowine0205,cocowine0205-20250709231038-1446263460216227,"To provide a quick, enthusiastic consumer review of a cooling animal-themed cushion found at Costco, emphasizing its affordability (699 TWD) and multi-functional design (backrest, mat, or pillow) to encourage viewers to purchase it for the summer season.",0,6.1254587,-1.0571684
cocowine0205,cocowine0205-20250711090842-896531263170261,"To provide a rapid and information-dense overview of weekly discounts at Costco Taiwan, utilizing a fast-paced 'shouting' style narration to create urgency and encourage immediate shopping visits.",1,1.917529,-1.6256164
cocowine0205,cocowine0205-20250712161555-1094591899497286,"To promote a limited-edition 'Kuzefuku Strawberry Honey Cake' sold at Costco, using a mix of on-site discovery and at-home unboxing to provide a comprehensive review and drive sales.",5,6.6396575,-1.3950884
cocowine0205,cocowine0205-20250713235953-2328119857709113,"The video serves as a rapid-fire shopping guide to inform viewers about the current weekly discounts available at Costco stores in Taiwan. By showcasing the specific products and their price reductions in a high-energy format, it aims to drive immediate store visits and encourage viewers to follow the creator for future deal updates.",1,2.827214,-0.99491477
cocowine0205,cocowine0205-20250715001737-918122573940980,"To provide a positive consumer review and recommendation for the 'Great Day' Snow Fungus Almond Soup available at Costco, emphasizing its rich texture, large portions suitable for families, and overall value for money.",0,6.12583,-1.4564694
